"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53202,37.3,"ER visits/ 10,000 population under 18 years",18.1,56.5,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53202,43.6,"ER visits/ 10,000 population under 18 years",18.6,68.6,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53204,70.9,"ER visits/ 10,000 population under 18 years",62.5,79.3,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53204,57.7,"ER visits/ 10,000 population under 18 years",50.2,65.2,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53204,57.1,"ER visits/ 10,000 population under 18 years",49.7,64.5,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53204,65.0,"ER visits/ 10,000 population under 18 years",57.2,72.8,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53204,107.7,"ER visits/ 10,000 population under 18 years",97.8,117.6,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53204,113.9,"ER visits/ 10,000 population under 18 years",103.8,124.0,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53204,113.7,"ER visits/ 10,000 population under 18 years",103.5,123.9,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53205,198.8,"ER visits/ 10,000 population under 18 years",170.9,226.7,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
